subject,session,runtime,p1,pmod_mean,pmod_surprise,pmod_sd,pmod_pe
11,3,307.95,NaN,0.198537104340253,0.198537104340253,0,-0.198537104340253
11,3,309.5,NaN,0.139900372641423,0.139900372641423,0,-0.139900372641423
11,3,310.95,NaN,0.0985816446263186,0.0985816446263186,0,-0.0985816446263186
11,3,312.55,NaN,0.0694661527609987,0.0694661527609987,0,-0.0694661527609987
11,3,314.15,NaN,0.048949745134665,0.048949745134665,0,0.951050254865335
11,3,315.55,NaN,0.329836679654821,0.670163320345179,0,-0.329836679654821
11,3,316.95,NaN,0.232421413356756,0.232421413356756,0,-0.232421413356756
11,3,318.55,NaN,0.163777156146746,0.163777156146746,0,-0.163777156146746
11,3,319.95,NaN,0.115406564688357,0.115406564688357,0,0.884593435311643
11,3,321.4,NaN,0.376665879924568,0.623334120075432,0,0.623334120075432
11,3,322.85,NaN,0.560763838233405,0.439236161766595,0,-0.560763838233405
11,3,324.25,NaN,0.395145633826908,0.395145633826908,0,0.604854366173092
11,3,325.75,NaN,0.573785708708701,0.426214291291299,0,-0.573785708708701
11,3,334.2,0.466666666666667,0.404321573699891,0.404321573699891,0,-0.404321573699891
11,3,335.6,NaN,0.284907644923847,0.284907644923847,0,-0.284907644923847
11,3,337.05,NaN,0.200761897005039,0.200761897005039,0,-0.200761897005039
11,3,338.65,NaN,0.141468086262954,0.141468086262954,0,0.858531913737046
11,3,340.25,NaN,0.395030288894894,0.604969711105106,0,0.604969711105106
11,3,341.8,NaN,0.573704430203987,0.426295569796013,0,-0.573704430203987
11,3,343.35,NaN,0.404264300309433,0.404264300309433,0,-0.404264300309433
11,3,344.75,NaN,0.284867286882492,0.284867286882492,0,-0.284867286882492
11,3,346.25,NaN,0.200733458466845,0.200733458466845,0,-0.200733458466845
11,3,347.65,NaN,0.141448046874831,0.141448046874831,0,0.858551953125169
11,3,349.15,NaN,0.395016168018722,0.604983831981278,0,0.604983831981278
11,3,350.75,NaN,0.573694479843096,0.426305520156904,0,-0.573694479843096
11,3,352.15,NaN,0.404257288727385,0.404257288727385,0,0.595742711272615
11,3,353.6,NaN,0.580206291501992,0.419793708498008,0,-0.580206291501992
11,3,355.2,NaN,0.408845876239416,0.408845876239416,0,-0.408845876239416
11,3,356.6,NaN,0.288095722101286,0.288095722101286,0,-0.288095722101286
11,3,358.05,NaN,0.203008394890739,0.203008394890739,0,0.796991605109261
11,3,359.6,NaN,0.438395039973062,0.561604960026938,0,0.561604960026938
11,3,361.2,NaN,0.6042616646086,0.3957383353914,0,-0.6042616646086
11,3,362.65,NaN,0.425796640545293,0.425796640545293,0,0.574203359454707
