model,log_evidence,parameters
rw,169.695468340369,-0.677524424428465
rw,94.351261523068,-2.61740237335357
rw,122.44932033057,-4.98056567371451
rw,122.210535407049,-2.21885827956198
subjects_io_fixed_freq,143.766605810211,0.000224355902008533
subjects_io_fixed_freq,109.179836616322,0.00898616536949071
subjects_io_fixed_freq,194.090655009036,0.00559558109715397
subjects_io_fixed_freq,137.846363109618,-0.00347451391968434
subjects_io_fixed_freq,123.837278423362,0.0266235032048945
subjects_io_fixed_freq,146.526385389818,-0.000507927096061955
subjects_io_fixed_freq,143.048454098583,-0.0107954554043443
subjects_io_fixed_freq,125.756749085721,-0.00682456901845718
subjects_io_fixed_freq,113.171479971703,0.000980787912961745
subjects_io_fixed_freq,178.583292890396,0.0256448312683091
subjects_io_fixed_freq,138.875238281873,-0.0292263900002023
subjects_io_fixed_freq,141.6197464821,-0.00883986517410484
subjects_io_fixed_freq,138.065478225716,-0.0092593470299267
subjects_io_fixed_freq,188.227508224682,-0.00605968294054193
subjects_io_fixed_freq,91.2229080786381,-0.0317419494925906
subjects_io_fixed_freq,163.662723316441,-0.0167237841570476
subjects_io_fixed_freq,248.556333225996,-0.00694815010316407
subjects_io_fixed_freq,116.096000012803,-0.00551606107923952
subjects_io_fixed_freq,130.774542391263,-0.0462872063560056
subjects_io_fixed_freq,165.922335038361,0.00919194686668146
subjects_io_fixed_freq,159.724015286928,-0.0178644131123171
subjects_io_fixed_freq,123.312710216689,-0.0202151137634496
subjects_io_fixed_freq,193.99480586276,-0.0164641747644829
subjects_io_fixed_freq,172.840211511952,0.00261132442040868
subjects_io_fixed_freq,95.5975971905703,0.0117987260553818
subjects_io_fixed_freq,125.257627348122,0.00974045967465198
subjects_io_fixed_freq,123.755332574641,0.00361563170598078
subjects_io_fixed_freq,162.044684197992,-0.0189551287729071
subjects_io_fixed_freq,137.902984942596,0.00272550942527872
subjects_io_fixed_freq,127.480203531863,-0.00274026378655456
subjects_io_fixed_freq,127.711396234797,-0.00442073890198458
subjects_io_fixed_freq,129.940091815371,0.0126745308444178
subjects_io_fixed_freq,172.154410338037,0.0344146347844347
subjects_io_fixed_trans,149.572248526181,-4
subjects_io_fixed_trans,107.790307831568,-4
subjects_io_fixed_trans,194.938862592865,-4
subjects_io_fixed_trans,135.773968182337,-4
subjects_io_fixed_trans,122.278543092275,-4
subjects_io_fixed_trans,147.337413904186,-4
subjects_io_fixed_trans,141.469605119856,-4
subjects_io_fixed_trans,130.403758430414,-4
subjects_io_fixed_trans,100.980036758308,-4
subjects_io_fixed_trans,179.179409862914,-4
subjects_io_fixed_trans,144.356486118337,-4
subjects_io_fixed_trans,141.899697969982,-4
subjects_io_fixed_trans,137.501733646324,-4
subjects_io_fixed_trans,192.811677568485,-4
subjects_io_fixed_trans,92.7712018936922,-4
subjects_io_fixed_trans,162.772764159633,-4
subjects_io_fixed_trans,248.811864527885,-4
subjects_io_fixed_trans,120.182113540238,-4
subjects_io_fixed_trans,125.829607577261,-4
subjects_io_fixed_trans,144.432902337082,-4
subjects_io_fixed_trans,161.378988501231,-4
subjects_io_fixed_trans,123.377317308463,-4
subjects_io_fixed_trans,191.942593487662,-4
subjects_io_fixed_trans,169.867820871853,-4
subjects_io_fixed_trans,93.8036724713444,-4
subjects_io_fixed_trans,126.356267874559,-4
subjects_io_fixed_trans,126.339612396171,-4
subjects_io_fixed_trans,165.580711955986,-4
subjects_io_fixed_trans,138.462712788475,-4
subjects_io_fixed_trans,124.347303382755,-4
subjects_io_fixed_trans,128.210354408823,-4
subjects_io_fixed_trans,132.606814015418,-4
subjects_io_fixed_trans,175.825556080785,-4
subjects_io_jump_freq,144.733113652963,-3.76681065164834
subjects_io_jump_freq,109.826645791687,-1.38115233903834
subjects_io_jump_freq,194.062568648487,0.346468189150617
subjects_io_jump_freq,140.52089919474,1.25777035254523
subjects_io_jump_freq,128.006072345251,0.804648037136636
subjects_io_jump_freq,146.466707224697,0.081320073259179
subjects_io_jump_freq,148.388305743646,1.93887330240748
subjects_io_jump_freq,124.966180118352,-1.24882109540066
subjects_io_jump_freq,109.796608096594,-4.56586332745256
subjects_io_jump_freq,179.138444153681,0.314514536148199
subjects_io_jump_freq,141.013614125682,-4.36317733272834
subjects_io_jump_freq,141.011464343496,-0.0819374639625527
subjects_io_jump_freq,137.130693148626,-1.81972836156042
subjects_io_jump_freq,189.240850237116,-2.91537103591606
subjects_io_jump_freq,91.715397225419,-1.74904150164152
subjects_io_jump_freq,163.3456699674,-1.31040289289102
subjects_io_jump_freq,248.557349797487,1.72631197365915
subjects_io_jump_freq,117.284529021543,-1.12906946475983
subjects_io_jump_freq,130.260651082024,-1.08109628230015
subjects_io_jump_freq,170.533837500841,0.404956503956031
subjects_io_jump_freq,162.733344241994,-4.31685249880997
subjects_io_jump_freq,125.725228577778,1.76132189632154
subjects_io_jump_freq,207.856000992417,1.15288242215057
subjects_io_jump_freq,173.143217102868,-0.285828456445957
subjects_io_jump_freq,95.4233679600435,-4.63357535004818
subjects_io_jump_freq,126.817569284137,0.967092112022615
subjects_io_jump_freq,123.0498546339,-2.65181939405649
subjects_io_jump_freq,163.920874898212,-3.89951502887333
subjects_io_jump_freq,137.831465632525,-3.89911152266828
subjects_io_jump_freq,129.913533188215,-1.05342558436185
subjects_io_jump_freq,127.426304095576,-1.62697237719709
subjects_io_jump_freq,130.604739117219,2.30992025590584
subjects_io_jump_freq,171.997069004001,-3.08718550177847
subjects_io_jump_trans,147.856612137127,-4.24145710436936
subjects_io_jump_trans,108.597886110414,-0.11100213839396
subjects_io_jump_trans,194.35480944068,-4.09833997831036
subjects_io_jump_trans,135.952277008833,0.986285266332346
subjects_io_jump_trans,126.897584118035,-4.94346931873154
subjects_io_jump_trans,147.087158448055,-2.43890218938162
subjects_io_jump_trans,141.365278634436,-4.99000581883247
subjects_io_jump_trans,130.701438698294,-4.93892196973401
subjects_io_jump_trans,101.266472665228,-2.51047721294567
subjects_io_jump_trans,179.549257592974,-4.66308206878988
subjects_io_jump_trans,142.315679191856,-4.51125203220488
subjects_io_jump_trans,142.691825248148,-4.71325847535894
subjects_io_jump_trans,137.216281556595,-3.61135162859065
subjects_io_jump_trans,192.271567439084,-2.40153332344878
subjects_io_jump_trans,90.8352404276948,-2.49846986402021
subjects_io_jump_trans,162.338064907257,-1.87524001157222
subjects_io_jump_trans,248.809916354407,-1.45348865701427
subjects_io_jump_trans,114.2893442773,1.59547888161553
subjects_io_jump_trans,124.984495884128,-1.12935685856087
subjects_io_jump_trans,148.974225567869,2.4642320036215
subjects_io_jump_trans,162.31052072162,-4.45069271777605
subjects_io_jump_trans,123.611617710387,-3.48148010197925
subjects_io_jump_trans,194.457077962638,2.38426839976942
subjects_io_jump_trans,170.922441760929,-0.65015842450822
subjects_io_jump_trans,94.5882759084054,-4.57960961834625
subjects_io_jump_trans,125.455594110883,-4.09783866879814
subjects_io_jump_trans,123.244892385701,-4
subjects_io_jump_trans,169.341336159089,-4.68008984237433
subjects_io_jump_trans,135.075008594167,-3.33796437097849
subjects_io_jump_trans,123.060934164831,-3.19383112246892
subjects_io_jump_trans,127.951660257079,-3.47765987137054
subjects_io_jump_trans,131.924778860495,-2.60709393806455
subjects_io_jump_trans,175.511922499299,-3.68885292956995
wsls,133.725382629504,0.000224355902008533
wsls,141.845440288943,0.00211324281102421
wsls,184.67067794474,-0.00351222152726649
wsls,151.668344624759,0.00272550942527872
wsls,127.328259612242,-0.00274026378655456
wsls,119.978357041867,0.0126745308444178
wsls,128.047431441695,0.00898616536949071
wsls,135.764655637349,-0.00347451391968434
wsls,164.127211609239,-0.000507927096061955
wsls,109.087821436629,-0.00182121900415488
wsls,194.244039254047,-0.00682456901845718
wsls,136.890934313629,-0.000715361238201595
wsls,117.954869847506,-0.000202530583335303
wsls,148.85464560116,-0.00605968294054193
wsls,140.024521843205,-0.0126279765374138
wsls,124.936560953086,-0.00480075104225719
wsls,100.450151766424,0.00525589704999163
wsls,178.523741342719,0.00718276060318424
wsls,133.662298854879,0.00261132442040868
wsls,138.963252297807,0.00186153653197429
wsls,189.161944016264,-0.00749550957112533
wsls,85.7936885104371,-0.000557993505434951
wsls,157.100505548516,0.00862828398748494
wsls,252.898578193886,-0.00461866607449046
wsls,108.739176503253,-0.00306732125453291
wsls,123.238539612023,-0.00133026746190179
wsls,144.317523673633,-0.00530407964399959
wsls,156.159437373136,1.12698363903263e-05
wsls,123.602734162092,-0.00487008330776639
wsls,169.810249740387,-0.00283675374090908
wsls,91.3106132762994,-0.000947511278904578
wsls,122.089116603345,0.00604946642486226
wsls,122.209257023206,0.00133204882494375
